,词语,次数
6547,位置,6
6548,无条件,2
6549,无条件投,2
6550,呈现,2
6551,翻译官,1
6552,译官,1
6553,庙,1
6554,人群,1
6555,窜出,1
6556,搓澡,2
6557,。》,1
6558,连带,1
6559,抢戏,8
6560,拱火,1
6561,高质,2
6562,高质量,2
6563,4k,3
6564,最大,3
6565,锃亮,5
6566,煽风点火,1
6567,点火,1
6568,来说,3
6569,绷,2
6570,光明,1
6571,光明正大,1
6572,正大,1
6573,大修,1
6574,修道,3
6575,早年,1
6576,珍贵,1
6577,影像,1
6578,资料,2
6579,唯有,1
6580,一战,3
6581,受气,2
6582,穿衣,1
6583,衣裳,4
6584,电线,15
6585,电线杆,15
6586,杆子,12
6587,裹布,1
6588,瞄,3
6589,眼珠,1
6590,眼珠子,1
6591,珠子,1
6592,断裂,1
6593,接给,1
6594,用法,2
6595,面部,2
6596,熟人,1
6597,素质,14
6598,无巧不成,1
6599,无巧不成书,1
6600,不成,1
6601,成书,1
6602,背带,8
6603,一个打,1
6604,我军,9
6605,军内,3
6606,大佐,1
6607,小宝,6
6608,小宝贝,6
6609,宝贝儿,3
6610,修好,21
6611,讽谏,1
6612,结合,2
6613,堪为,1
6614,一位,1
6615,手枪,3
6616,手枪套,2
6617,正派,1
6618,弟兄,17
6619,亲,1
6620,牧马,4
6621,牧马人,4
6622,值,3
6623,缩,2
6624,GOAT,1
6625,反倒,1
6626,破防,5
6627,玻璃,2
6628,玻璃心,1
6629,心碎,1
6630,抽过,2
6631,(｡>∀<｡),1
6632,根,2
6633,不如,1
6634,皮带,8
6635,理得,1
6636,冷静,2
6637,洗洗,1
6638,洗耳,1
6639,某些,1
6640,救命,1
6641,独一,2
6642,独一无二,2
6643,扭头,1
6644,三次,2
6645,高差,1
6646,差可,1
6647,www,1
6648,逗乐,2
6649,晕过去,1
6650,投入,1
6651,耸肩,1
6652,可比,1
6653,政审,1
6654,范志,1
6655,范志毅,1
6656,麽,1
6657,立体,1
6658,难题,1
6659,几十,7
6660,几十年,5
6661,流,2
6662,群英,1
6663,群英荟萃,1
6664,荟萃,1
6665,萝卜,1
6666,开会,1
6667,275,1
6668,无数次,1
6669,数次,1
6670,嗝,3
6671,342,1
6672,吃回扣,3
6673,452,1
6674,鹰,2
6675,小意思,1
6676,原作,1
6677,杰瑞,3
6678,一键,2
6679,太帅,1
6680,没办,2
6681,办法,3
6682,der,1
6683,四百,3
6684,四百个,1
6685,百个,1
6686,尊重,1
6687,五官,1
6688,周正,1
6689,两方,1
6690,卧底,2
6691,碰面,1
6692,枪机,1
6693,机头,2
6694,四百多,2
6695,四百多个,2
6696,百多,4
6697,百多个,2
6698,多个,2
6699,注入,9
6700,就义,2
6701,对视,1
6702,国军,25
6703,话筒,2
6704,：?????,1
6705,军部,2
6706,部队,2
6707,572,1
6708,总算,2
6709,接好,1
6710,真枪,3
6711,彳亍,12
6712,479,1
6713,336,1
6714,现,1
6715,亮相,8
6716,一回,3
6717,特效,1
6718,一再,1
6719,754,1
6720,734,1
6721,谢幕,1
6722,掌声雷动,2
6723,雷动,2
6724,内心独白,2
6725,独白,2
6726,773,1
6727,好呀,1
6728,检查一下,1
6729,触及,1
6730,自古,1
6731,除夕夜,1
6732,古来,1
6733,接来,1
6734,angelababy,1
6735,621,1
6736,388,1
6737,意图,1
6738,晚报,1
6739,进入,1
6740,入直,1
6741,达,2
6742,瓦里,1
6743,好生,1
6744,武,1
6745,闪光,1
6746,得有,1
6747,八仙,1
6748,八仙桌,1
6749,这天,1
6750,～～～～,1
6751,喜极而泣,1
6752,airpods,1
6753,营,2
6754,擦汗,2
6755,只能靠,1
6756,资本,1
6757,干预,1
6758,预编,1
6759,强加,1
6760,合乎,1
6761,合乎逻辑,1
6762,胡编,1
6763,胡编乱造,1
6764,始祖,2
6765,游本昌,18
6766,极端,1
6767,不多不少,1
6768,多不少,1
6769,讲义,1
6770,义气,1
6771,重情,1
6772,情分,1
6773,灵感,2
6774,口,2
6775,喝汤,1
6776,状,1
6777,和尚,1
6778,清清,3
6779,清清楚楚,3
6780,楚楚,3
6781,宠物,1
6782,开门见山,1
6783,來,1
6784,敌后,1
6785,武工,1
6786,武工队,1
6787,三遍,2
6788,它们,1
6789,鸡汤,1
6790,360p,1
6791,警匪,1
6792,换边,2
6793,游,3
6794,一万,1
6795,一万年,1
6796,万年,1
6797,反戈,1
6798,反戈一击,1
6799,一排,1
6800,扥,1
6801,式,3
6802,抢修,3
6803,组团,1
6804,两极,2
6805,极反转,2
6806,宝莲灯,4
6807,写进,2
6808,书,2
6809,戏曲,1
6810,做派,1
6811,共和,1
6812,共和国,1
6813,中间,3
6814,中间商,3
6815,塔,1
6816,挂机,1
6817,没让,1
6818,连了,1
6819,三段,1
6820,device,1
6821,继续,3
6822,并,2
6823,分辨,1
6824,分辨率,1
6825,辨率,1
6826,感人,1
6827,中场,1
6828,挪,1
6829,经典之作,1
6830,永恒,2
6831,意识流,1
6832,流配,1
6833,关注,2
6834,二仙,1
6835,倔强,2
6836,换位,2
6837,桥段,1
6838,做到,4
6839,卧,1
6840,不是故意,1
6841,计成,1
6842,催眠曲,1
6843,hhhhhhh,1
6844,首尾,1
6845,首尾呼应,1
6846,大小,1
6847,小双儿,1
6848,双儿,1
6849,享,2
6850,群众路线,1
6851,路线,1
6852,氛围,1
6853,灵活,1
6854,眉毛,7
6855,自由发挥,1
6856,阿哈,1
6857,57,1
6858,惊蛰,1
6859,reback,1
6860,凯文,1
6861,杜兰特,11
6862,兰特,11
6863,tianhuaban,1
6864,600,2
6865,听力,2
6866,471,1
6867,高见,1
6868,729,1
6869,志,4
6870,未来,1
6871,守护,2
6872,守护者,2
6873,OHHHH,1
6874,Ohhhhh,1
6875,汤姆,2
6876,满堂彩,1
6877,hhhhhhhhhhhhh,2
6878,反过,1
6879,反过来,1
6880,卢,1
6881,壳,1
6882,白,3
6883,ohhhhhhhhhhh,1
6884,界线,2
6885,收束,2
6886,hhhhhhhh,3
6887,针砭,1
6888,针砭时弊,1
6889,时弊,1
6890,牛哇,1
6891,421,1
6892,能上场,1
6893,上场,1
6894,正轨,1
6895,进度,1
6896,进度条,1
6897,569,1
6898,鹤,3
6899,棣,1
6900,加钱,1
6901,bia,3
6902,86,1
6903,200,1
6904,合影留念,1
6905,留念,1
6906,hahaha,1
6907,爻,1
6908,hahahahhaha,1
6909,！！！！！！！！！！！！,1
6910,都乐,1
6911,鼻涕,2
6912,泡,2
6913,表演者,1
6914,态度,1
6915,反派,3
6916,认真,2
6917,对待,1
6918,分到,1
6919,洗澡,4
6920,好熟,1
6921,弟兄们,10
6922,顶住,17
6923,土匪,7
6924,匪伪,1
6925,后脑,5
6926,后脑勺,5
6927,脑勺,5
6928,詹姆斯,5
6929,YY,1
6930,甲,2
6931,新兵,1
6932,年内,1
6933,感慨,1
6934,黑白,1
6935,黑白电视,1
6936,电视机,1
6937,暴露,4
6938,曲苑杂谈,1
6939,杂谈,1
6940,本性,1
6941,美杜莎,1
6942,意志,1
6943,自爆,1
6944,最多,1
6945,再加,1
6946,警察,7
6947,铜,2
6948,奔马,3
6949,直说,1
6950,jiao,3
6951,jue,2
6952,内核,4
6953,飞天,1
6954,果真,1
6955,调皮,1
6956,掩饰,1
6957,灵机,1
6958,机变,1
6959,变动,1
6960,色厉内荏,1
6961,瞟,1
6962,抿,1
6963,咽,1
6964,唾沫,1
6965,恢复正常,1
6966,舞台剧,3
6967,台剧,3
6968,”！！！,1
6969,怀孕,2
6970,代替,1
6971,东大,2
6972,大旱,1
6973,做出,2
6974,顾长卫,1
6975,四代,1
6976,五代,1
6977,换上,1
6978,一站,3
6979,想一想,1
6980,茂年,1
6981,整天,1
6982,代言,1
6983,珍,1
6984,草堂,1
6985,眼看,1
6986,好了没,1
6987,韵味,1
6988,合演,1
6989,坏人,2
6990,盖,1
6991,心肺,6
6992,骤,3
6993,张一鸣,2
6994,盲区,1
6995,地下党,1
6996,气势,1
6997,越多,1
6998,偷偷,1
6999,陈小二,4
7000,小二,5
7001,诠释,1
7002,小人得志,7
7003,得志,7
7004,神完气足,1
7005,下半,1
7006,下半场,1
7007,半场,1
7008,所谓,2
7009,喜剧效果,2
7010,从头到尾,1
7011,慌乱,1
7012,应对,1
7013,自如,1
7014,浑身上下,4
7015,判徒,2
7016,正面人物,8
7017,面人,8
7018,吃亏,2
7019,这件,2
7020,绸子,4
7021,粗布,2
7022,～～,3
7023,白日,2
7024,白日做梦,2
7025,跟上,1
7026,当下,1
7027,下身,1
7028,身份,5
7029,～～～,3
7030,手臂,1
7031,有劲,1
7032,肩,3
7033,单肩,2
7034,粉色,1
7035,青色,1
7036,富,1
7037,小脑,1
7038,标,1
7039,商量,1
7040,2030,1
7041,电,1
7042,杆,1
7043,柱,1
7044,姜,5
7045,昆,5
7046,扣子,2
7047,买家,1
7048,卖家,1
7049,:“,1
7050,老许,19
7051,布,2
7052,布达佩斯,1
7053,匈牙利,1
7054,首都,1
7055,甚至,2
7056,趁机,1
7057,山头,1
7058,袋,2
7059,2024,1
7060,一通,2
7061,夹带,2
7062,私货,2
7063,COS,1
7064,秘密,1
7065,照,2
7066,意,1
7067,图,1
7068,打了个,1
7069,带有,1
7070,下意识,2
7071,开口,7
7072,孙子,1
7073,叫法,1
7074,解放军,3
7075,坚持,2
7076,胜利,2
7077,!!!,3
7078,阴阳,2
7079,阴阳人,1
7080,保,2
7081,327,1
7082,催,1
7083,逝,1
7084,员,1
7085,明知,1
7086,没给,2
7087,卑怯,1
7088,恰当,1
7089,斜,1
7090,挎,4
7091,气场,1
7092,奥利,1
7093,???,1
7094,带入,3
7095,668,2
7096,开机,1
7097,哪部,1
7098,打开,3
7099,打开方式,1
7100,开方,1
7101,方式,1
7102,好玩儿,2
7103,没玩,13
7104,乌,1
7105,笨蛋,1
7106,说教,1
7107,恨不得,1
7108,掩护,3
7109,糊弄,1
7110,五句,1
7111,一大,1
7112,溜子,1
7113,打死,2
7114,绑带,2
7115,611,1
7116,多半,1
7117,半身,2
7118,人气,2
7119,底下,2
7120,傻小子,1
7121,饰演,2
7122,精妙,1
7123,之处,3
7124,UZI,1
7125,KD,1
7126,這,1
7127,場,1
7128,什,4
7129,麼,3
7130,似的,2
7131,外貌,1
7132,添,1
7133,确认,3
7134,撤,1
7135,欸,2
7136,～”,1
7137,波动,2
7138,硬是,1
7139,差价,2
7140,741,1
7141,分散,1
7142,小娃,1
7143,娃娃,1
7144,艺术品,1
7145,经得起,1
7146,欣赏,4
7147,Xgnb,1
7148,七百,1
7149,七百多,1
7150,传播,2
7151,借口,1
7152,恶人,1
7153,描红,1
7154,抹黑,1
7155,祝,1
7156,边,6
7157,老爷子,4
7158,奸细,1
7159,拜见,1
7160,父亲,2
7161,贴身,1
7162,防守,1
7163,喷口,1
7164,躺平,1
7165,公报,2
7166,公报私仇,2
7167,私仇,2
7168,保险,3
7169,632,1
7170,纯,2
7171,后无来者,1
7172,来者,1
7173,high,1
7174,中站,1
7175,站位,1
7176,换过,1
7177,换过来,1
7178,矮,1
7179,米老鼠,2
7180,没意思,2
7181,春节快乐,1
7182,302,1
7183,发泄,1
7184,打破,2
7185,次,2
7186,尤其,1
7187,可笑,1
7188,叫作,1
7189,降,1
7190,智,1
7191,耍贫嘴,1
7192,贫嘴,1
7193,小手,2
7194,手摸,1
7195,1234567,2
7196,儿子,2
7197,标配,1
7198,往后,3
7199,后撤,2
7200,屑,1
7201,涩,1
7202,尼,1
7203,大伯,1
7204,x,2
7205,想死,1
7206,直视,5
7207,崽,5
7208,才能,1
7209,算命,1
7210,拔枪,1
7211,利索,2
7212,长别,3
7213,陈老爷,1
7214,陈老爷子,1
7215,xxx,1
7216,咬牙,5
7217,美人计,1
7218,呸,1
7219,目连,1
7220,事先,1
7221,录,1
7222,编排,1
7223,排好,1
7224,死亡,1
7225,会考,1
7226,考虑,2
7227,！！（,1
7228,本人,1
7229,玩手,1
7230,某个,1
7231,角度,3
7232,婧,3
7233,祎,3
7234,偶像,1
7235,黑色,1
7236,军服,2
7237,红四方面军,1
7238,四方面,1
7239,四方面军,1
7240,方面,1
7241,方面军,1
7242,150,1
7243,偶然,1
7244,偶然事故,1
7245,二皮脸,6
7246,皮脸,6
7247,冒,4
7248,交相,1
7249,交相辉映,1
7250,辉映,1
7251,戏中戏,2
7252,中戏,2
7253,嘲讽,1
7254,字节,3
7255,奥里,1
7256,丝毫,2
7257,毫不,2
7258,过程,2
7259,不轻,1
7260,难过,4
7261,偿命,1
7262,歪头,1
7263,只够,1
7264,没得,1
7265,没得说,1
7266,请求,3
7267,出战,3
7268,演成,1
7269,长得帅,1
7270,为所欲为,1
7271,所欲,1
7272,咬咬,4
7273,咬咬牙,4
7274,掏枪,2
7275,牛肉,1
7276,趟,1
7277,泥,1
7278,二人,1
7279,时刻,1
7280,。。。。。,4
7281,乐死,1
7282,即兴,1
7283,兴发,1
7284,祖孙,1
7285,一张,2
7286,束,1
7287,裤,2
7288,安,1
7289,浪费,1
7290,底部,1
7291,音译,1
7292,足见,1
7293,毙,2
7294,家电,1
7295,半天,4
7296,索性,1
7297,挤,1
7298,死扣,1
7299,本联,1
7300,联想,1
7301,想不到,1
7302,踢腿,1
7303,炮,1
7304,哪位,1
7305,带坏,5
7306,亚娜,1
7307,大多数,2
7308,多数,2
7309,宝典,1
7310,传承,1
7311,啧啧,3
7312,解决,2
7313,解决不了,2
7314,决不,2
7315,秃,2
7316,然,1
7317,眼前,1
7318,眼前一亮,1
7319,一亮,1
7320,鸳鸯,1
7321,脑瓜子,1
7322,瓜子,1
7323,衣装,1
7324,一切,1
7325,真情,3
7326,真情流露,3
7327,流露,3
7328,叛逃,1
7329,。。。。。。。。。。。。。。。。。。。。。。,1
7330,。。。。。。。。。。。。。。。。。。。。。。。。。。。。,1
7331,投敌,1
7332,投递,1
7333,杜,1
7334,老四,1
7335,封杀,3
7336,jjjjjjjjjjjjjjjjjjjjj,1
7337,督察,1
7338,演技派,1
7339,仪态,1
7340,腿脚,1
7341,焊,1
7342,敌人,4
7343,引到,3
7344,里来,1
7345,递,1
7346,学校,1
7347,生在,1
7348,规,1
7349,定,2
7350,缩头,1
7351,缩头缩脑,1
7352,鄙视,2
7353,没底,1
7354,底气,1
7355,死死,7
7356,死死的,6
7357,贼眉鼠眼,1
7358,通观,1
7359,两声,1
7360,玩吧,14
7361,某,1
7362,账号,1
7363,不为,1
7364,不为过,1
7365,掐,1
7366,词表,1
7367,完美无瑕,1
7368,无瑕,1
7369,后腰,1
7370,牙,1
7371,咬住,1
7372,对不起,4
7373,进步,1
7374,上限,1
7375,刺客,1
7376,硬气,1
7377,用心,1
7378,仍,2
7379,保留,1
7380,稳稳,1
7381,换衣,1
7382,换衣服,1
7383,延续,1
7384,原有,1
7385,在于,2
7386,打底,1
7387,强调,1
7388,业务,3
7389,对口,1
7390,时隔,1
7391,抗日,3
7392,日神,1
7393,强者,1
7394,毛细,1
7395,没开,2
7396,]]]]]]]]]]]]],1
7397,好好学,1
7398,好学,1
7399,学上,1
7400,方便,1
7401,跳皮筋,1
7402,皮筋,1
7403,称,1
7404,”。,1
7405,饭桶,1
7406,跳动,2
7407,骗过,1
7408,过上,1
7409,认,1
7410,敢管,3
7411,泣,1
7412,NMYSL,1
7413,拿来,4
7414,须要,1
7415,提高,1
7416,高声,1
7417,没演,2
7418,过手,1
7419,一出,2
7420,我方,4
7421,上台,2
7422,5000,2
7423,精华,1
7424,忠,2
7425,诚,1
7426,牛群,3
7427,小偷小摸,3
7428,地痞,4
7429,地痞流氓,4
7430,流氓,4
7431,亲密,1
7432,反讽,1
7433,韩国,1
7434,防着,1
7435,生命,1
7436,定时,1
7437,不爽,1
7438,打去,1
7439,一开,6
7440,嘲笑,1
7441,这股,1
7442,股子,1
7443,吊儿郎当,1
7444,儿郎,1
7445,郎当,1
7446,巧合,1
7447,些,1
7448,增加,1
7449,无辜,1
7450,带上,2
7451,弄,3
7452,啧,2
7453,弄短,1
7454,顾,1
7455,茅,1
7456,庐,1
7457,阿巴,3
7458,膝盖,1
7459,遇,3
7460,一心,1
7461,心想,1
7462,机会,2
7463,摸不着,1
7464,重复,1
7465,夸,1
7466,一千,1
7467,一千次,1
7468,千次,1
7469,私,1
7470,黄世仁,1
7471,南霸天,1
7472,朱子,2
7473,牙挺,1
7474,枪崩,1
7475,器,3
7476,下士,1
7477,不足,1
7478,中士,1
7479,成真,1
7480,代人,2
7481,旅游,1
7482,嫖娼,1
7483,wtybill,1
7484,第三次,1
7485,整理,1
7486,理好,1
7487,闭环,1
7488,几十遍,2
7489,十遍,2
7490,误导,2
7491,路人,1
7492,央视版,1
7493,删掉,1
7494,此地,1
7495,银,1
7496,Giao,1
7497,腮,1
7498,英勇,1
7499,模样,2
7500,实在话,1
7501,不善,2
7502,善于,2
7503,奔跑,2
7504,(๑˙❥˙๑),1
7505,碍事,1
7506,取消,1
7507,维,1
7508,身法,1
7509,充足,1
7510,类,1
7511,其他人,1
7512,右下,1
7513,右下角,1
7514,下角,1
7515,群小,1
7516,音变,1
7517,众多,1
7518,工人,2
7519,眺望,1
7520,舔,1
7521,唇,1
7522,孙,2
7523,第一条,1
7524,一条,2
7525,主动权,1
7526,交给,1
7527,对手,1
7528,贱,1
7529,尽管,2
7530,帮不了,1
7531,华,1
7532,阴阳怪气,1
7533,怪气,1
7534,太长,2
7535,Bia,1
7536,痛心,1
7537,痛心疾首,1
7538,心疾,1
7539,东亚,1
7540,空前,1
7541,空前绝后,1
7542,绝后,1
7543,乱发,1
7544,交换,1
7545,有时,2
7546,有时候,1
7547,蛮,1
7548,残疾,1
7549,残疾人,1
7550,时数,1
7551,递过去,1
7552,昌都,1
7553,认错,1
7554,尊敬,1
7555,敬老,1
7556,小商,1
7557,小商小贩,1
7558,非战,1
7559,非战斗,1
7560,战斗,1
7561,战斗人员,1
7562,撤离,1
7563,～～～～～,1
7564,358,1
7565,伯,1
7566,钧,1
7567,倍,1
7568,蓝天,1
7569,蓝天野,1
7570,面请,2
7571,两肋,1
7572,两肋插刀,1
7573,插刀,1
7574,两刀,1
7575,帽儿,1
7576,想当初,2
7577,接下,1
7578,接下来,1
7579,问到,1
7580,4000,1
7581,！[,3
7582,局子,1
7583,绝伦,1
7584,且战且退,1
7585,戏说,2
7586,早晨,1
7587,饭时,1
7588,天心,1
7589,心情,4
7590,青铜,1
7591,眼里,1
7592,障,1
7593,王老五,2
7594,老五,2
7595,满头,1
7596,满头大汗,1
7597,大汗,2
7598,深入,1
7599,关闭,1
7600,贬义,1
7601,绝配,1
7602,很大,1
7603,化学,1
7604,化学反应,1
7605,缝反,1
7606,第二,2
7607,第二个,1
7608,二个,1
7609,拔不出,1
7610,化妆,1
7611,法系,1
7612,急坏,1
7613,ju,1
7614,桶,1
7615,闷,1
7616,巜,1
7617,杨,4
7618,笠,4
7619,不换,1
7620,自知,1
7621,自知之明,1
7622,过渡,1
7623,这块,4
7624,刻画,1
7625,即是,1
7626,～《,3
7627,》，,2
7628,擦擦,1
7629,刚出生,1
7630,停下,2
7631,停下来,1
7632,叒,2
7633,和平,1
7634,几块,1
7635,啤酒,1
7636,啤酒肚,1
7637,高帽子,1
7638,先带,1
7639,带好,1
7640,很久,1
7641,叭,1
7642,不烦,2
7643,烦死,1
7644,烦死人,1
7645,牺牲,1
7646,抗战,1
7647,战神,1
7648,渗入,1
7649,血液,1
7650,收钱,1
7651,二阶,1
7652,向着,1
7653,炮火,1
7654,前进,1
7655,奇,1
7656,侠,1
7657,每一秒,1
7658,一秒,2
7659,引用,1
7660,流芳,1
7661,流芳千古,1
7662,坐凳,1
7663,美猴王,1
7664,猴王,1
7665,雕像,1
7666,直挺,1
7667,最烦,1
7668,不要脸,1
7669,要脸,1
7670,厚脸,1
7671,厚脸皮,1
7672,脸皮,1
7673,Traitor,1
7674,关了,1
7675,几步,1
7676,真神,1
7677,土老帽,1
7678,干净,1
7679,干净利索,1
7680,净利,1
7681,空枪,1
7682,一台,1
7683,瓜,1
7684,AAHPH,1
7685,打烂,1
7686,那群人,1
7687,满屏,1
7688,乐乐,1
7689,扳机,1
7690,方为,1
7691,知不知道,1
7692,一秒钟,1
7693,秒钟,1
7694,底片,1
7695,60,1
7696,摩尔,1
7697,新用,1
7698,怎么着,3
7699,》《,1
7700,如,1
7701,钝刀,1
7702,杀人,1
7703,太超前,1
7704,超前,1
7705,攻防,1
7706,气管,1
7707,捏死,1
7708,痛死,1
7709,地步,1
7710,才刚,1
7711,刚刚开始,1
7712,应验,1
7713,打掩护,1
7714,！！！！！！！！！！,1
7715,鞋跟,1
7716,YYGQ,1
7717,利害,1
7718,考究,1
7719,185,1
7720,实际,2
7721,实际上,1
7722,182,1
7723,高一,1
7724,战术性,2
7725,haha,2
7726,黑社会,1
7727,军阀,1
7728,一律,1
7729,李宁,1
7730,改版,1
7731,尽显,1
7732,穆,1
7733,四千,2
7734,四千年,1
7735,收编,1
7736,化腐朽为,1
7737,化腐朽为神奇,1
7738,腐朽,1
7739,适用,1
7740,换行,1
7741,可见一斑,1
7742,一斑,1
7743,每当,1
7744,天作之合,1
7745,出身,2
7746,一匹,1
7747,老佛爷,1
7748,佛爷,1
7749,背上,2
7750,腰,2
7751,临沭,1
7752,天正,1
7753,兴趣,1
7754,块儿,1
7755,预期,1
7756,拖沓,1
7757,九,1
7758,龄,1
7759,先天,1
7760,天条,1
7761,天龙,1
7762,天龙八部,1
7763,八部,1
7764,段,1
7765,誉,1
7766,绝代,1
7767,骄,1
7768,枪栓,1
7769,翻过,1
7770,几座,1
7771,弓腰,1
7772,凸,1
7773,肚,1
7774,麦克风,2
7775,发声,1
7776,快点,1
7777,左下,1
7778,林海,1
7779,林海雪原,1
7780,雪原,1
7781,在读,1
7782,文盲,1
7783,反思,1
7784,整容,1
7785,千刀,1
7786,你报,1
7787,身份证,1
7788,姐们,1
7789,真人,1
7790,雕塑,1
7791,纯然,1
7792,进门,1
7793,bug,7
7794,，“,2
7795,偷换,1
7796,BUG,2
7797,回转,1
7798,连续,1
7799,很少,1
7800,少有,1
7801,仁义,1
7802,施,1
7803,易,1
7804,热,3
7805,广播,1
7806,事实,1
7807,事实证明,1
7808,实证,1
7809,地处,1
7810,晴,1
7811,况,1
7812,以便,1
7813,拖延,1
7814,拖延时间,1
7815,延时,1
7816,八月,1
7817,月底,1
7818,二百,1
7819,二百多,1
7820,二百多万,1
7821,多万,1
7822,除了,2
7823,帮场,1
7824,场子,1
7825,票,3
7826,反复,1
7827,球衣,1
7828,喔,1
7829,平沙,1
7830,沙落雁,1
7831,落雁,1
7832,篮球,1
7833,合得,1
7834,近景,1
7835,小蜜,1
7836,小蜜蜂,1
7837,蜜蜂,1
7838,克利,1
7839,克利夫,1
7840,克利夫兰,1
7841,利夫,1
7842,利夫兰,1
7843,热火,1
7844,红军,1
7845,组歌,1
7846,修理,1
7847,耷拉,1
7848,慕,1
7849,会演,1
7850,花姑娘,1
7851,姑娘,1
7852,弄死,1
7853,放手,1
7854,角度看,1
7855,反光,3
7856,电灯,1
7857,电灯泡,1
7858,灯泡,2
7859,三教,1
7860,三教九流,1
7861,九流,1
7862,发热,1
7863,牛人,1
7864,说了半天,1
7865,合情,1
7866,合情合理,1
7867,合理,1
7868,零点,1
7869,大大的,1
7870,五千,1
7871,五千年,1
7872,能来,1
7873,头像,1
7874,握住,1
7875,食指,1
7876,握,10
7877,Ohhhhhhhhhh,1
7878,点汤,1
7879,单纯,1
7880,歪打,1
7881,歪打正着,1
7882,正着,1
7883,腻,2
7884,小姨妈,1
7885,姨妈,1
7886,很浓,1
7887,天明,1
7888,明天,1
7889,不止,1
7890,傻笑,1
7891,潜伏,1
7892,隐形,1
7893,叛,2
7894,變,2
7895,時,2
7896,候,2
7897,垫脚,1
7898,连接,1
7899,这双,1
7900,双线,1
7901,共,1
7902,国产,1
7903,驼,1
7904,人不可貌,1
7905,貌相,1
7906,xiuhaole,1
7907,几百次,1
7908,百次,1
7909,啸,4
7910,眼皮,1
7911,X,1
7912,拾,1
7913,用得,1
7914,用得着,1
7915,同样,1
7916,定好,1
7917,捧杀,1
7918,杀绝,1
7919,绝大,1
7920,绝大多数,1
7921,第二枪,1
7922,二枪,1
7923,胃溃疡,1
7924,溃疡,1
7925,第一枪,2
7926,腰肌劳损,1
7927,劳损,1
7928,皮套,1
7929,套子,1
7930,听出,1
7931,下载,1
7932,完整,1
7933,现实生活,1
7934,连个,1
7935,扒拉,1
7936,维修,1
7937,嬛,2
7938,N,1
7939,李成,1
7940,譳,1
7941,练,2
7942,算入,1
7943,入门,1
7944,倒下,2
7945,很妙,1
7946,绕,1
7947,衔接,2
7948,猪脚,1
7949,流量,1
7950,杀青,1
7951,加固,1
7952,上架,1
7953,一清二楚,1
7954,檀木,1
7955,哼,1
7956,意气,1
7957,要点,1
7958,哪一年,1
7959,推,1
7960,谱,1
7961,摄影,1
7962,摄影师,1
7963,苦,1
7964,下自,1
7965,来意,1
7966,大喊,1
7967,大喊大叫,1
7968,大叫,1
7969,男扮女装,1
7970,女装,1
7971,身段,1
7972,，，，，,1
7973,掏,1
7974,有机,1
7975,阳奉阴违,1
7976,艾叶,1
7977,第六,3
7978,第六场,3
7979,六场,3
7980,此后,1
7981,因此,1
7982,尺寸,1
7983,从小到大,1
7984,Zard,1
7985,放弃,1
7986,治疗,1
7987,低眉,1
7988,低眉顺眼,1
7989,顺眼,1
7990,阳谋,1
7991,引进,1
7992,进村,1
7993,转回,1
7994,表现力,1
7995,很快,1
7996,倏忽,1
7997,载,1
7998,左,1
7999,血战,1
8000,上海滩,1
8001,海滩,1
8002,果然,3
8003,小看,1
8004,帽,3
8005,无影,1
8006,采访,1
8007,讨论,1
8008,123456,1
8009,真爱,1
8010,系紧,1
8011,梗到,1
8012,架势,1
8013,腰子,1
8014,麻花,1
8015,有名,1
8016,真数,1
8017,门儿,1
8018,门儿清,1
8019,最近,2
8020,解禁,1
8021,蒋,2
8022,物质,1
8023,文化遗产,1
8024,遗产,1
8025,模子,1
8026,匪气,1
8027,dei,2
8028,互为,1
8029,人主,1
8030,开宗,1
8031,开宗立派,1
8032,宗立派,1
8033,立派,1
8034,应变能力,1
8035,记忆,1
8036,宪兵,1
8037,宪兵队,1
8038,韦,1
8039,统帅,1
8040,战场,1
8041,↑↓,1
8042,匪帮,1
8043,汉奸,1
8044,漫画,1
8045,一蹭,1
8046,山大王,1
8047,掩盖,1
8048,炒冷饭,1
8049,嘚,1
8050,介绍,1
8051,踢踏舞,1
8052,不晓,1
8053,晓得,1
8054,得当,1
8055,主张,1
8056,红色,1
8057,撇,1
8058,泪花,1
8059,花子,1
8060,那部,1
8061,瓢,1
8062,不动声色,1
8063,声色,1
8064,紧,1
8065,示意,1
8066,？？？？？？？？,1
8067,惊吓,1
8068,字串,1
8069,串台,1
8070,加高,1
8071,绝活,1
8072,绝活儿,1
8073,活儿,1
8074,人间,3
8075,专心,1
8076,看表,1
8077,全网,1
8078,扣儿,1
8079,枪毙,1
8080,disco,1
8081,丰满,1
8082,嘴里,1
8083,含,1
8084,块,1
8085,糖,1
8086,如果,1
8087,装傻,1
8088,HHHHHHHHHHHH,1
8089,实时,2
8090,香烟,1
8091,十几遍,1
8092,带开,1
8093,咔,2
8094,徒,1
8095,不兴,1
8096,兴替,1
8097,月亮,1
8098,奔,1
8099,星星,1
8100,渲染,2
8101,神似,1
8102,待会,1
8103,烈士,1
8104,士林,1
8105,林园,1
8106,右腿,1
8107,转成,1
8108,军,1
8109,司,1
8110,意念,1
8111,满身,1
8112,刺激,1
8113,光效,1
8114,极佳,1
8115,很熟,1
8116,国共,1
8117,C96,1
8118,悲哀,1
8119,用处,1
8120,确,1
8121,审查,1
8122,对过,1
8123,不声不响,1
8124,避免,1
